uid,text,audio,image,label,source,collected_at,language,source_type,url,meta
03faef654526b7d3,"а если он уже совсем не нужен? зачем ему возвращаться? всё переболело,перемололось.все проблемы решены без него. когда было больно и внемоготу,его не было, на хуй он сейчас нужен. счас нужно найти мужчину, а не хуеплета. как-то поднимаю троих детей,а он чужих лайдаков содержит. ну у всех своя правда,может быть я и не права",,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 197, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
584dc9e1c6d05aee,Как же заебал ваш Pizza tower,,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 255, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
c253e9f738278248,"его бы суку такую в лесу оставить, только ноги связать и руки в наручники, зачем тогда собаку заводил, живодёр",,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 232, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
b63baaad6820c9b1,юбку ибай сними.пидарас вечно юбку одеваешь.аульное быдло,,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 65, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
af16fd2881006ca0,Коммипетухи как всегда подтверждают свою анальную фиксацию.,,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 98, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
5286d73ff740c493,"ASTANA&#33; парни пишите&#33;<br>Жігіттер жазындар&#33;<br>Кто жёстко выебит? Люблю сосать, Глубокий минет, ласкаю яйца.<br>Ауызга алам көт берем&#33; <br>Пишите🍑🍆👅<br>Так же можно толпой меня по кругу пустить и на очередь  ставить. Хочу толпой генг-бенг&#33;",,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 132, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
75240e6126346cba,это пидр бомж,,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 129, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
21157aaa10d21aaf,только отстреливать!,,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 94, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
f7c39ef89fc33494,"ОТПРАВИМ ТАРАСОВ В ГУЛАГИ, ПАНУЮТ ПУСКАЙ В ВОРКУТЕ, ПУСТЬ СТРОЯТ МОСТЫ, ДОХОДЯГИ, И СМОТРЯТ КАНАЛ ОРТ",,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 14, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
ef5dc306f6e8f55b,реальные дебилы!!!,,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 89, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
c86ab58e60916e1e,батько мочи пендосов не жалей,,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 78, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
9892aca2dd25267e,это ебучей казахстан это здесь мусара гондурасы,,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 13, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
a4d14363d337bf04,ты парень не надо познакомиться она лох точно лицо хуй иди,,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 15, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
c9eed6b85af33c91,автор пидр коннченый. опаздывает пусть на вертолете летает!,,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 170, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
6943fbdbf9028f7b,сначала кастрировать потом убить чтобы мучался тварь,,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 67, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
b80c36783ad77a1d,верх цинизма! отстреливать таких надо.,,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 19, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
733bacd2c874c5fb,"а под ванной,это что?? ужас!! руки оторвать этому мастеру...",,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 46, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
d9837f0fec0e6ceb,Такое говно как их слушают.,,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 36, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
6f4a42312ae7e821,👆 вот вам и вся суть этих сегодняшних мусаров....,,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 59, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
aa8042cc8ee5e816,а посол пидораст . предатель .родины пригрели змею,,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 239, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
977c731cd7b699f4,"понимаете... страшно не то, что меченый пидор, продал страну... страшно то, что это чмо пользуется авторитетом у путина...",,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 235, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
cb7ed10f84b830f3,а у вас реально на мужыка может хуй встать?(dt),,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 12, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
f5bbb886e4693f17,таких надо расстреливать!,,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 134, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
0b284ff44ca4a0ca,"[id757200748|Юля] вай мага нифар блять, это хуйнюшка на тебя похожа пупс😘",,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 139, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
69d090b7f14020ec,"праститутки в притонах кувыркаются, их не видно, а дом 2 на весь мир показывает как меняют партнёров, трахаются то с одним, не понравился, с другим, их надо на бам",,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 51, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
34b2545a6cb9cd2b,да когда же эту сумку грохнут где нибудь постилку путинскую,,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 188, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
f2fc079843fb3428,"это твари,кто им голову засрал!",,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 25, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
ef626cbbba9b0d22,вот и быдло рабоче-крестьянское. и зарплату хотят по 500,,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 241, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
52486c5079926b76,яйца козлу откусить и глаза бы растопырились. пидор узко пленочный!,,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 181, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
20a652fe71e2092f,"чтобы этого урода, его дети ,на привязи держали,пока не сдохнет.собачке повезло, есть еще добрые люди.всех садистов нужно уничтожать,как паразитов,чтобы не издевались над животными.",,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 253, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
3629aa425db584b5,"как всегда, через жопу.",,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 174, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
ebfbb319d2b3f86c,господи сколько же тупорылых комментаторов которые ни хуя не знают а пытаются умничать,,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 44, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
4015f0636d60479f,"[id19488840|Игорь], Тебе не по хер? свои деньги считай",,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 226, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
943b61f51f712ded,"я срал тебе в тюбетейку ,натянул на твою ослиную бошку,гавно по еблу тебе текло,нассал в жопу тебе и вытер хуй об твою козлиную бороду",,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 179, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
95e801bf3db8a7a7,"⚜️ОБЩИЙ РАСКЛАД⚜️<br><br>💥&quot; ЕГО ОТНОШЕНИЕ&quot;💥<br><br>&lt;Отношения - это сочетания чувства и любви. Чувства - это то, что порождает любовь, а любовь это то, что спасет отношения когда погаснут чувства.&gt;<br><br>✔️3 ВАРИАНТА<br><br>Загадывайте мужчину, выбирайте сигнификатор и раскрывайте его отношение к Вам❤️<br><br>🍀Сигнификаторы<br><br>▪️1 вариант: Верховная Жрица- увлекаетесь или серьезно занимаетесь эзотерикой. Сейчас Вы тайно влюблены или увлечены, заинтересованы загаданным человеком и терпеливо ждете, когда он сделает первый шаг.<br><br>▪️2 вариант: 2 пентаклей- сейчас в отношениях нет стабильности и Вы хотите понять что происходит.<br>Или нет постоянного партнера, но есть множество вариантов и предложений и из них Вы хотите выбрать достойного или совместить несколько вариантов. Если Вы себя узнали, то загадайте самого достойного и поехали....<br><br>▪️3 вариант: 5 пентаклей- В настоящий момент времени Вы чувствуете себя покинутой и несчастной. Испытываете холод, опустошение, трудности, психологические проблемы. Если у Вас есть мужчина, то у Вас пассивная позиция в отношениях, отчуждение, охлаждение чувств. Ожидаете первого шага от партнера и от этого происходят проблемы.<br><br>🌸ТРАКТОВКИ:<br><br>▪️1 ВАРИАНТ▪️<br><br>Что он думает о вас? Он думает, что вы самодостаточная личность, одухотворённая, человек своей профессии, достигшие своего предназначения, с хорошо выстроенными личными границами. К Вам на простой козе не подъедешь)). Он очень переживает, страдает от того, что вы недосягаемы для него. Вы его подцепили на крючок. Страстно желает вами обладать вплоть до одержимости (дьявол плюс девятка мечей). Похоже на приворот. Намерение его очень серьёзные. Он намерен создать с вами семью и обрести спокойные семейные отношения. Его истинная цель по отношению к вам взять на себя полную ответственность за вас, делать всё самому. С ним Вас ждут хорошие перспективы для любви, радости, удовольствия, верности. От отношений с ним можно ожидать только добра и развивающих вас факторов. Негатив который принесут отношения с ним будет проявляться в манипуляциях , проявление хитрости,уловки, какие- то скрытые действия. Совет для вас: Высшие Силы советуют проявить симпатию, поддаться чувствам, открыть своё сердце и довериться ему. Принимать решение На эмоциях, прислушиваться к ним. Если сердце поёт и наполнено радостью, то найдите подход к этому человеку, а если есть сомнения, зажатость, противоречивые чувства, то сделайте выбор в пользу другого человека.<br><br>🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸<br><br>▪️2 ВАРИАНТ▪️<br><br>Он предпочитает относиться ко всем как равный, но вы что-то будоражите в его сознании. Стараясь понять и определиться со своими мыслями и эмоциями он мешкает. Не стоит в такой ответственный момент принятие как-либо разжигать интерес. Иначе может произойти заедание и потеря влечения. Он намерен ( в вашем варианте все дальнейшие пункты рассматриваются как спойлер) продолжать отношения, переходить на новый этап отношений (хорошие, спокойные, успешные ). Его истинные цели по отношению к вам:  как только он определится, то сразу проявит активность, инициативу. Даст волю своим порывам, будет смело действовать отстаивая свои цели. Хорошего в отношениях с ним, будет возобновление отношений, Возврат к прежней влюблённости, проявление заботы, внимания, страсти. В отношениях Также будут присутствовать негативные аспекты, которые будут выражаться в запутанности ситуации, недопонимание этой ситуации, жизнь в разных местах. <br>Совет: Высшие Силы советуют вам быть снисходительными и великодушными к его желанию определиться. Со временем,  ему придёт озарение, ясность, осознание того что делать и ваши отношения перейдут в очень прочные, устойчивые, уважительные и официальные.<br><br>🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸😊🌸🌸🌸🌸🌸<br><br>▪️3 ВАРИАНТ▪️<br><br>Если Вы не женаты, то его мысли: &quot;я когда-нибудь на ней женюсь&quot;. И он уже идёт по пути женитьбы на вас. Даже если вы ещё этого не понимаете, он уже действует. Быстро не будет. Вы должны понимать, что &quot;быстро&quot; и &quot;король Пентаклей&quot; несовместимы.<br> Если же вы уже женаты, то это мысли о том, что брак надо развивать И поддерживать. На уровне чувств он испытывает временное отчуждение после ссоры, пассивность и охлаждение. Ему необходимо побыть одному и поразмышлять. Не проявляйте пока чувств, пусть подумает. Он намерен выяснять отношения, бороться за своё лидерство, соперничать. Устраивать вам различного рода проверки, провокации. Цели те же самые, занять невозмутимую позицию проявляя холодные, официальные отношения без любви и сочувствия, пока не почувствует своё лидерство. Что хорошего могут дать отношения с ним . Хорошего мало. Надо постоянно быть с ним гибкой, уступать, хитрить, избегать конфликтов, не высовываться, быть в тени его величия. Если эти условия будут выполняться, то он признает вас своей второй половиной. А если нет, будет постоянно проявлять жёсткость, деспотизм, подавлять вас. Негатив проявляется в том, что он будет продолжать свой деспотизм, пока не доведёт дело до победного конца и не закрепит свой успех.<br>Совет: Высшие Силы советуют вам: если вам важен Этот человек, вы готовы быть в его тени, слушаться и подчиняться, то уладте противоречия, признав, что были неправы. Созовите друзей и отметьте это празднично. Если вы женаты, то можно подумать о рождении ребёнка. <br>Ну, а если вы не готовы подчиняться, признавать его лидерство и улаживать противоречия, то вам советуют развестись или расстаться с этим человеком навсегда и научиться заботиться о себе самостоятельно.<br>Карты советуют, но решение принимать только Вам&#33;<br><br>🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸<br><br>С любовью, Ирина Лунная❤️<br>За личным раскладом обращайтесь в сообщения группы или л/с<br><br>#таро#расклад#гадание#диагностика#отношения",,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 135, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
4bc59eab5ceecd7f,Автор тупой долбоеб,,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 242, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
0f10c00336a3acf6,На русском есть хорошая фраза- окольцован. Без членовредительства. Жуткое тату,,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 237, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
b0eea7e7d3db38c9,"[id639090735|Макс], молодец, нашел ошибку к(у) человека который с работы тебе пишет(кому не похуй от куда ты пишешь, мань). Иди Стаса отсоси(я не смогу отсосать целого человека) и Путину не забудь(,) ты же любишь защищать людей которые на тебя хуй ложили(Нет не люблю, это ты себе xyйни выдумал, а главное Путин то тут при чем?)<br>Ты можешь перестать под себя гадить, чудик, ты позоришься",,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 233, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
ff4a77f34ceac269,только пиздить таких строителей и на цепь сажать пусть матерьял отрабатывают,,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 108, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
3922017f057779f8,"у него не только страшная,гноявая харя,но и между ног страсть господняя, фууу дебилизм зашкаливает!дааааа строкова охуительного ты нашла себе красавца!называется гноявый блевонтин фууууу фуууууу ты правда и сама ходячий скелет на спичках, суповой набор с лошадиной мордой и громадной челюстью",,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 168, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
8689a787dafc4f3b,"[id485391798|Maxim], сплав персонажей, это тебе не математические числа. Что за говяная аналогия. Я в тебя кинул двумя аргументами которые разбивают тёмного когтям, но тебе ПОХУЙ, ПОЕБАТЬ. Ты в лоб отрицаешь, потому что 1+1=2, а 2&gt;1. Гений мысли, отец комикс индустрии. Я в ахуе.",,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 68, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
88dc47b7b92ca834,"Действительно, с русским у тебя проблемы. Я тебе уже сказал - свободен, что бля непонятно?Полностью соответствуешь своему нику, осёл. В игнор, нерусь.",,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 22, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
cc1a601fd99936d0,выеби их и меня),,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 88, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
45ab2891137259de,"[id776609820|Корбен], Тогда какого хуя ты выебывался советским свидетельством о рождении и якобы жил в то время? А мамкин капиталист, пиздабол?",,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 32, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
7191a4735aba93a8,"[club192579564|ЕБАНУТАЯ ПОСТИРОНИЯ], хорош",,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 116, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
313559f3c479909b,взаимный дроч/ минет обнинск,,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 199, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
ae1fc2b833b3a453,Мне одному кажется что рассинхрон?,,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 206, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
58c87307ee4e322c,Приятного сука аппетита.,,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 230, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
f1514e1b3a4bb36f,"парни вдв, а слабо полицаям путинским ебало на чистить!? вся страна этого ждёт!",,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 60, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
04138a3bcbfef4c5,говно,,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 195, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
5412de998f87d143,был сукой таким и остался,,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 24, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
d05eb098ceb84852,👍 👍 👍 пора эту падаль отстреливать,,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 17, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
f45915a4ea3cfb2a,"получается учитель тупой, исправленного отчества не существует! владиморович",,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 180, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
201f108fd1fe8e69,ты шутишь.кому это надо.лутше богатых покатать по этим дорогам што бы петушиный зад размяли.может годовой думать будут а то за врутя с своей шайкой лейкой.главное што бы у них все в шеколаде было.,,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 69, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
26eb1fb3bcefd597,долбоеб все это подъебон.иди трудись во благо,,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 213, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
a63cb74ea627f372,"таких гнид только на виселицу. жестоко,да,но по другому «этих»-таких ублюдков не извести.",,,unsafe_or_not_suitable,russian-toxic,2026-03-24T18:41:44Z,ru,hf_dataset,,"{""hf_index"": 152, ""note"": ""Unsafe RU donor texts for safe-but-borderline rewriting."", ""raw_label"": 0, ""raw_label_name"": ""negative"", ""seed_role"": ""unsafe_donor_ru""}"
